publication, user, type, topic, publication_description, quality, num_likes, num_comments, num_share, date, users_tagged
4871,744,Video,Animals,Human playing with his dog,0.8670255043065256,5,4,3,380,6
4872,116,Image,News and present,The GameStop short squeeze,0.28038696098038685,1,1,1,380,7
4873,635,Image,Music Artist,1M of assistants in a concert,0.29219829925723584,1,0,0,380,4
4874,741,Text,News and present,Mental health,0.05667357178725374,1,0,0,380,1
4875,978,Image,Computer games,Flappy bird creator,0.5154592250770115,4,0,0,380,9
4876,93,Image,TV show,Breaking bad scene,0.0821840658020776,3,1,1,380,5
4877,569,Image,Sports,Family running on the beach,0.6928785873313965,9,3,3,380,7
4878,991,Video,Food,Cheese fondue in Switzerland,0.6093433520113377,2,0,0,381,4
4879,556,Image,Music Artist,Michael Jackson dancing,0.4180480208584978,6,2,1,381,7
4880,481,Image,TV show,Breaking bad scene,0.6402189710142672,7,2,1,381,8
4881,508,Image,TV show,Watching the TV having dinner,0.8111413377560169,24,12,11,381,8
4882,782,Image,Food,Glass in the microwave,0.8549789547349892,34,13,11,382,5
4883,128,Video,Music Artist,Family singing,0.37696576112988667,3,2,1,382,10
4884,499,Video,TV show,Watching the TV having dinner,0.4667121011507551,3,1,1,382,3
4885,382,Image,Music Artist,Led Zeppelin singing,0.7665548756247871,9,1,0,382,4
4886,340,Text,Sports,Kid watching champions league on mobile phone,0.19969921280767577,3,2,1,382,7
4887,628,Image,Music Artist,Listening queen on the bed,0.6555457094385614,16,7,4,382,6
4888,81,Video,TV show,Kid watching Better Call Saul,0.6219337913205975,15,3,1,382,2
4889,208,Text,Drink Brand,Heineken advertisement,0.8173798826147942,15,4,2,382,8
4890,368,Video,Music Artist,AC/DC playing the guitar,0.01956839179004044,1,0,0,382,8
4891,448,Video,Sports,Playing paddle,0.7223738420927639,6,2,1,382,1
4892,399,Video,Animals,Cat sleeping in bed,0.7711874669655013,12,0,0,383,4
4893,124,Image,Sports,Kid playing tennis,0.03203270023197646,0,0,0,383,4
4894,842,Image,Travels,Heat on Great Pyramid of Giza,0.8629668078090386,5,1,0,383,3
4895,506,Video,TV show,Family going to the cinema,0.21814933316216745,3,1,1,383,3
4896,934,Video,TV show,Tv comedy,0.7992126567712456,5,1,0,383,2
4897,834,Image,Animals,Cat with glasses and smiling,0.9371825507223984,9,3,2,383,4
4898,771,Image,TV show,Watching the TV having dinner,0.6762208210549331,8,3,2,383,7
4899,263,Text,Music Artist,Led Zeppelin singing,0.5824375920340791,18,6,5,383,9
4900,345,Image,Food,Italian pizza with cheese,0.20953753658949092,2,0,0,383,3
4901,398,Image,Computer games,League of legends game,0.5157018610331586,2,0,0,383,4
4902,132,Image,TV show,Family going to the cinema,0.41904757399521486,3,1,0,383,2
4903,163,Video,TV show,Dog watching the TV,0.17180050187952267,3,1,1,383,1
4904,997,Text,TV show,The Great British Baking Show,0.22219956454461454,0,0,0,383,3
4905,51,Video,TV show,Watching the TV having dinner,0.8223077370792355,14,1,1,383,3
4906,743,Text,TV show,Almodovar on the Oscars gala,0.4119642713061399,2,1,1,383,3
4907,117,Video,Sports,Mbappe coming to Madrid,0.9501557321652796,33,11,10,383,1
4908,729,Video,Computer games,Computer games shop,0.8979410769100646,14,6,5,383,1
4909,214,Text,Sports,Watching football on the TV,0.4377188207227426,4,2,2,383,2
4910,891,Video,Food,Chorizo a la sidra,0.8509160401406795,15,3,1,383,8
4911,385,Image,TV show,Arcane breaking rankings,0.17489700583973455,0,0,0,383,5
4912,119,Image,Sports,Lakers vs Miami match,0.6278855074636145,6,3,3,383,8
4913,42,Image,Sports,Mbappe coming to Madrid,0.7882895687678909,9,4,4,383,1
4914,363,Image,TV show,Black Batman costume,0.35998815950320684,2,1,0,383,8
4915,424,Image,Food,Glass in the microwave,0.41448467614328743,2,1,1,383,2
4916,305,Image,TV show,Tv comedy,0.4663928772968554,4,1,1,383,2
4917,151,Text,Computer games,Buying on Steam,0.43154299981913413,3,2,2,384,2
4918,328,Video,TV show,The Great British Baking Show,0.6503353549985684,16,6,2,384,4
4919,257,Video,Food,Italian pizza with cheese,0.9177652177994526,17,4,2,384,1
4920,331,Video,Computer games,Flappy bird creator,0.11631776287210926,0,0,0,384,6
4921,69,Video,TV show,Watching the TV having dinner,0.37148740366808164,1,0,0,384,4
4922,740,Image,TV show,Dog watching the TV,0.7301464578065903,3,1,0,384,7
4923,588,Image,Animals,Grey cat jumping,0.4537624241931465,1,1,0,384,7
4924,545,Video,Music Artist,Led Zeppelin singing,0.09174556730159855,2,0,0,384,8
4925,729,Text,Music Artist,AC/DC playing the guitar,0.17692445197109774,0,0,0,384,6
4926,74,Video,Sports,Playing paddle,0.6350952489458122,14,4,4,384,4
4927,74,Text,Music Artist,Rap battle on the street,0.32658919956234345,0,0,0,384,7
4928,132,Image,TV show,Watching the TV having dinner,0.5287122070261443,2,0,0,384,7
4929,78,Video,Sports,Playing paddle,0.24729681292531436,0,0,0,384,5
4930,828,Text,TV show,Black Batman costume,0.888387128778041,25,10,8,384,6
4931,846,Video,TV show,Black Batman costume,0.851035455232343,7,2,2,384,0
4932,276,Text,Computer games,Auronplay playing Minecraft,0.7869733402747224,12,6,5,384,0
4933,380,Image,Computer games,Play store menu,0.7402292678875131,17,4,3,384,4
4934,491,Image,TV show,Watching the TV having dinner,0.2734734196717167,1,0,0,385,1
4935,891,Image,Computer games,Ibai Llanos streaming,0.4284299975980076,1,1,1,385,4
4936,455,Image,Music Artist,Led Zeppelin singing,0.39391188198533345,3,0,0,385,7
4937,125,Image,TV show,Almodovar on the Oscars gala,0.36826088720516414,5,1,1,385,1
4938,801,Image,Food,Goulash in Hungary,0.29114952448351583,1,0,0,385,9
4939,313,Video,Computer games,Auronplay playing Minecraft,0.9812376453691728,25,12,10,385,6
4940,453,Video,TV show,Breaking bad scene,0.3373538455658549,3,0,0,385,2
4941,997,Video,TV show,Dog watching the TV,0.12899061952039548,0,0,0,385,1
4942,844,Video,Music Artist,Listening queen on the bed,0.3496609430317019,3,1,1,385,1
4943,572,Text,Sports,Kid watching champions league on mobile phone,0.23347372734433713,0,0,0,385,0
4944,116,Image,TV show,Breaking bad scene,0.35578819722889543,4,2,1,385,0
4945,864,Image,Animals,Brown cat jumping,0.598418201965852,4,0,0,386,7
4946,626,Text,Music Artist,Driving a car with music,0.24343574271324298,0,0,0,386,1
4947,926,Image,Drink Brand,Disco dance,0.9361835396287517,13,3,2,386,8
4948,420,Image,Computer games,League of legends game,0.4861310748803478,5,2,1,386,3
4949,973,Text,Music Artist,Listening queen on the bed,0.089833572469868,1,0,0,386,7
4950,438,Video,Music Artist,Rap battle on the street,0.6417229403334692,10,3,3,386,5
4951,186,Video,Music Artist,Michael Jackson dancing,0.5712049916112166,1,0,0,386,3
4952,648,Video,Music Artist,Listening queen on the bed,0.1288767965938037,0,0,0,386,2
4953,879,Video,Music Artist,Driving a car with music,0.689232670831294,9,4,2,386,7
4954,460,Image,Sports,Playing paddle,0.5391265799397751,6,3,2,386,7
4955,672,Image,Music Artist,Driving a car with music,0.4714161402608734,5,3,2,386,7
4956,799,Text,Music Artist,Pink Floyd doing a talk,0.8995699279082123,13,5,4,387,3
4957,730,Image,Sports,Kid playing tennis,0.03714633674710466,0,0,0,387,5
4958,287,Video,TV show,Breaking bad scene,0.7809117906456453,21,5,4,387,4
4959,145,Image,Sports,Kid watching champions league on mobile phone,0.122869111836998,0,0,0,387,1
4960,102,Video,Sports,Palau Blaugrana show,0.5247337845939741,8,1,1,387,10
4961,383,Text,TV show,Watching the TV having dinner,0.15927909874646307,0,0,0,387,3
4962,248,Image,Music Artist,Rap battle on the street,0.9735830246189352,19,7,6,387,4
4963,911,Video,Sports,Watching football on the TV,0.06127531831026345,0,0,0,387,2
4964,338,Image,News and present,The billionaire space race,0.45859199089439506,7,3,3,387,5
4965,599,Image,Music Artist,Boy and girl dancing,0.7020730974107824,7,3,2,387,6
4966,41,Image,Music Artist,Driving a car with music,0.8816159430224042,35,9,5,387,2
4967,564,Video,Music Artist,Driving a car with music,0.17707971204071127,1,0,0,387,4
4968,128,Image,Food,Workers picking coffee,0.5179231817024392,5,1,0,387,3
4969,715,Image,Music Artist,Pink Floyd doing a talk,0.9114736551699456,9,4,2,387,1
4970,505,Image,TV show,Family going to the cinema,0.050560166789927585,0,0,0,387,4
4971,827,Image,TV show,Watching the TV having dinner,0.01676267544287313,0,0,0,387,4
4972,286,Text,Computer games,Friends playing games on the sofa,0.562170207170222,3,1,1,387,3
4973,440,Image,Sports,Cat playing football,0.8290148493412316,16,4,4,388,5
4974,634,Image,TV show,Arcane breaking rankings,0.20381301470277746,4,1,1,388,1
4975,311,Image,Music Artist,Led Zeppelin singing,0.8013061785682452,12,7,4,388,1
4976,810,Video,Sports,Mbappe coming to Madrid,0.09963445359178102,0,0,0,388,5
4977,172,Video,Music Artist,Boy and girl dancing,0.27397040633128367,1,1,1,388,5
4978,330,Video,Music Artist,Listening queen on the bed,0.15633239739931593,0,0,0,388,9
4979,70,Video,Sports,Tokio Olympic games,0.3949060489949239,4,1,1,388,7
4980,511,Image,Music Artist,Pink Floyd doing a talk,0.14113138140610448,0,0,0,388,1
4981,55,Image,TV show,Family going to the cinema,0.3050940424956826,3,1,0,388,4
4982,564,Image,TV show,Kid watching Better Call Saul,0.2235565125182709,0,0,0,388,8
4983,86,Video,Music Artist,Piano classes academy,0.4813393904399976,2,0,0,388,2
4984,478,Video,TV show,Kid watching Better Call Saul,0.7612546270234121,14,6,5,388,5
4985,858,Image,Music Artist,Driving a car with music,0.15088278874707983,1,0,0,388,3
4986,496,Image,Animals,Turtle eating,0.37112847197706433,3,3,2,388,5
4987,595,Image,Computer games,Red Nintendo DS,0.41304777250498104,3,1,1,388,3
4988,676,Image,Travels,Swimming on the beach,0.9869929672299269,17,7,5,388,0
4989,857,Image,News and present,The rise of NFTs,0.3421741914112758,2,0,0,388,7
4990,342,Video,Computer games,Happy family playing Wii,0.250530320541819,0,0,0,388,0
4991,159,Image,Music Artist,Elvis Presley show,0.44663479511006965,6,2,1,388,7
4992,239,Video,Music Artist,Listening queen on the bed,0.26226395879955244,1,0,0,388,8
4993,41,Text,Sports,Cat playing football,0.34734759894032663,2,2,2,388,1
4994,709,Image,TV show,Kid watching Better Call Saul,0.7576515370573238,7,5,4,388,6
4995,912,Image,Music Artist,1M of assistants in a concert,0.21323486237701395,0,0,0,389,7
4996,816,Video,TV show,Kid watching Better Call Saul,0.18141498651159038,0,0,0,389,1
4997,855,Image,Sports,Cat playing football,0.10135398435771992,0,0,0,390,6
4998,715,Video,Animals,Sad dog playing with a ball,0.19200777320826035,0,0,0,390,2
4999,903,Image,Animals,Dog eating,0.8929357135954191,15,7,7,390,6
5000,56,Image,Sports,Watching football on the TV,0.33472802024190484,6,3,1,390,6
5001,750,Image,TV show,Kid watching Better Call Saul,0.0347003763932372,0,0,0,390,2
5002,713,Video,TV show,Dog watching the TV,0.8646964149931978,14,4,3,390,0
5003,932,Text,Sports,Lakers vs Miami match,0.30103717952003606,2,1,1,390,8
5004,500,Video,Music Artist,Rap battle on the street,0.3357873215983609,2,0,0,390,6
5005,386,Text,Sports,Palau Blaugrana show,0.24665422573103468,0,0,0,390,8
5006,16,Video,Sports,Lakers vs Miami match,0.24707890164734847,2,1,1,391,3
5007,520,Video,TV show,Arcane breaking rankings,0.08658998443837596,1,0,0,391,8
5008,577,Video,Sports,Kid watching champions league on mobile phone,0.4888142149726299,13,4,2,391,2
5009,898,Image,Sports,Playing paddle,0.054390785372434025,2,0,0,391,5
5010,847,Image,Computer games,League of legends game,0.4108715541857356,1,0,0,391,9
5011,927,Image,Sports,Mbappe coming to Madrid,0.7793670156448189,3,0,0,391,0
5012,609,Text,Drink Brand,Playing football with Gatorade,0.698513611276479,11,3,2,391,8
5013,822,Text,TV show,Arcane breaking rankings,0.138420988827342,0,0,0,391,7
5014,74,Image,TV show,Arcane breaking rankings,0.3341805484235463,1,0,0,391,8
5015,217,Text,Music Artist,Boy and girl dancing,0.2172806760113487,1,0,0,391,5
5016,278,Video,TV show,Watching the TV having dinner,0.8248714183823787,19,10,4,391,8
5017,933,Text,Music Artist,Piano classes academy,0.18550026474614612,1,1,1,391,7
5018,612,Video,Computer games,Red Nintendo DS,0.4433160841075159,1,0,0,391,6
5019,440,Image,Travels,Heat on Great Pyramid of Giza,0.7812251629268346,8,5,5,391,5
5020,999,Video,News and present,Ukraine crisis,0.4532754274494889,0,0,0,391,1
5021,807,Video,TV show,Breaking bad scene,0.7380825816774207,4,3,2,391,5
5022,667,Image,TV show,Arcane breaking rankings,0.4845356914168337,3,2,2,391,6
5023,104,Image,Sports,Visitors watching the Camp Nou,0.8091446464649317,20,5,4,391,8
5024,547,Video,Music Artist,Pink Floyd doing a talk,0.33763688585028306,0,0,0,391,9
5025,142,Text,TV show,Arcane breaking rankings,0.7304901846389839,13,2,2,391,7
5026,584,Image,Sports,Watching football on the TV,0.5902630214916911,8,4,3,391,8
5027,979,Image,Music Artist,Piano classes academy,0.3768232633219648,0,0,0,391,1
5028,662,Video,TV show,Black Batman costume,0.5265289432529203,5,3,3,392,3
5029,476,Video,Food,Turkish doner kebab,0.6612751635337969,4,1,1,392,5
5030,302,Image,Food,Italian pizza with cheese,0.5969411139553538,11,5,3,392,0
5031,340,Image,TV show,Breaking bad scene,0.17806213548759187,1,0,0,392,9
5032,966,Video,Animals,Human touching his cat,0.5734371423886234,1,0,0,393,6
5033,81,Video,Music Artist,Listening queen on the bed,0.010270205273868571,0,0,0,393,5
5034,437,Image,Animals,Dog sleeping in bed,0.8378643018293003,24,6,4,393,0
5035,311,Image,Sports,Tokio Olympic games,0.3585392219990443,2,0,0,393,7
5036,952,Video,Music Artist,Family singing,0.6129518892411131,2,0,0,393,4
5037,984,Image,TV show,Tv comedy,0.6117827918018227,9,3,2,393,2
5038,937,Image,News and present,COVID-19 vaccines available to all,0.8130439900250077,28,14,12,393,6
5039,286,Image,TV show,Arcane breaking rankings,0.3243779175726226,0,0,0,393,6
5040,332,Image,News and present,The US Capitol riots,0.31235976932547416,3,0,0,393,0
5041,224,Image,Sports,Palau Blaugrana show,0.6892113221806957,8,0,0,393,2
5042,875,Text,TV show,Dog watching the TV,0.5140801533817948,9,5,4,393,8
5043,146,Image,Sports,Family running on the beach,0.49082704328461657,7,1,1,393,6
5044,93,Image,Food,Workers picking coffee,0.8991172753316573,33,15,11,393,7
5045,843,Text,Drink Brand,Green Fanta on the supermarket,0.6898963925766659,15,5,4,393,4
5046,229,Video,Computer games,Computer games shop,0.8973820603900093,16,8,6,394,10
5047,157,Image,Food,Coca-Cola factory visitors,0.30139579006510286,10,1,1,394,5
5048,189,Image,Music Artist,Viñarock tickets,0.1267160418843668,2,2,0,394,6
5049,157,Image,Music Artist,Led Zeppelin singing,0.36326856456539247,8,5,4,394,10
5050,616,Image,Animals,Cat with glasses and smiling,0.589828483676147,6,1,1,394,2
5051,356,Image,Animals,Family in the safari,0.4353242315933785,3,1,1,394,7
5052,652,Text,Sports,Watching football on the TV,0.712621937722094,7,4,4,394,4
5053,200,Video,Food,Oven cleaning,0.26109119708555817,4,2,0,394,0
5054,172,Text,Sports,Lakers vs Miami match,0.7810984462568604,20,7,6,394,0
5055,809,Image,Sports,Watching football on the TV,0.9320727193412458,18,9,8,394,6
5056,566,Image,Food,Goulash in Hungary,0.7578421371427946,11,3,2,395,2
5057,262,Video,TV show,Watching the TV having dinner,0.4707465662979672,5,1,1,395,9
5058,751,Video,Sports,Kid watching champions league on mobile phone,0.4161756498632947,7,1,0,395,2
5059,185,Video,TV show,Watching the TV having dinner,0.23821386663153254,1,0,0,395,6
5060,816,Video,Music Artist,Pink Floyd doing a talk,0.9658258197428279,28,6,4,395,0
5061,897,Image,Travels,Swimming on the beach,0.8577773296000614,9,2,1,395,1
5062,308,Image,Music Artist,AC/DC playing the guitar,0.3040274118052865,4,2,0,395,3
5063,526,Video,Travels,Having dinner on the tower of Pisa,0.6789754131378904,9,1,0,395,0
5064,197,Video,TV show,The Great British Baking Show,0.7026930238648096,10,3,2,395,1
5065,94,Image,Food,Turkish doner kebab,0.38010125738317535,7,0,0,395,6
5066,199,Video,Music Artist,AC/DC playing the guitar,0.9727449241535729,37,13,9,395,9
5067,281,Video,TV show,Breaking bad scene,0.0969272005750279,1,0,0,395,1
5068,103,Image,Sports,Playing paddle,0.5042006416591444,12,5,5,395,4
5069,419,Text,Sports,Palau Blaugrana show,0.933183160919761,11,0,0,395,7
5070,993,Text,Music Artist,Eminem singing on NFL,0.12591757838447926,0,0,0,396,4
5071,917,Video,TV show,Watching the TV having dinner,0.31920434040880974,0,0,0,396,5
5072,107,Image,Animals,Happy cat playing with a ball,0.6796437986129398,17,8,6,396,5
5073,232,Video,Sports,Lakers vs Miami match,0.8216199041955381,11,4,3,396,6
5074,840,Image,Sports,Kid watching champions league on mobile phone,0.5692424761262721,8,2,2,396,2
5075,903,Video,Music Artist,Pink Floyd doing a talk,0.9036941054758567,7,4,3,396,4
5076,696,Video,Food,Oven cleaning,0.8902709683027508,20,8,6,396,7
5077,136,Video,Food,Chorizo a la sidra,0.6768202612695929,12,6,5,396,6
5078,662,Image,Food,Dad cooking rice,0.9782378057760451,15,3,3,396,7
5079,288,Image,Sports,Kid watching champions league on mobile phone,0.4038171357017777,4,1,1,396,7
5080,783,Video,Music Artist,AC/DC playing the guitar,0.624896201228277,9,3,2,396,10
5081,558,Video,Music Artist,Boy and girl dancing,0.683159525008472,6,2,2,396,9
5082,999,Image,Sports,Cat playing football,0.3148485841560412,0,0,0,396,2
5083,323,Image,Computer games,Buying on Steam,0.40824445702181145,3,1,1,397,8
5084,143,Image,Travels,Red umbrella on the Moai on Easter Island,0.7456724972211682,16,2,2,397,4
5085,201,Video,Animals,Dog eating,0.7803164338303967,12,4,3,398,3
5086,297,Text,Travels,Sydney Opera House performance,0.1583159174734322,0,0,0,398,1
5087,244,Video,Drink Brand,Kid drinking Coca-Cola,0.8850683601579239,21,8,8,398,3
5088,981,Image,Music Artist,Pink Floyd doing a talk,0.9481417768214548,7,2,2,398,1
5089,250,Image,News and present,COVID-19 vaccines available to all,0.6545785436900186,9,3,1,398,8
5090,973,Image,News and present,Putin negates Ukraine peace agreement,0.9438312951085039,10,2,1,398,0
5091,282,Text,Music Artist,Pink Floyd doing a talk,0.08544256464977251,1,0,0,398,6
5092,490,Image,TV show,The Great British Baking Show,0.30078772380026586,1,0,0,398,8
5093,219,Image,TV show,The Great British Baking Show,0.44088743635687777,4,1,1,398,8
5094,913,Text,Music Artist,AC/DC playing the guitar,0.7341245871122247,3,0,0,398,3
5095,787,Image,Music Artist,AC/DC playing the guitar,0.27654802583339133,0,0,0,398,7
5096,78,Image,Sports,Tokio Olympic games,0.040684908959397026,0,0,0,398,5
5097,904,Image,TV show,Almodovar on the Oscars gala,0.11924088673521782,1,0,0,398,1
5098,489,Video,Sports,Kid playing tennis,0.20618409984824482,1,0,0,399,5
